date_made_public,city,state,type_of_breach,type_of_organization,total_records,information_source,year_of_breach,latitude,longitude,city_n,state_n,cluster
2016-12-12,Princeton,NJ,HACK,MED,34055.0,US Department of Health and Human Services,2016,40.058324,-74.405661,1112,36,28
2016-12-11,Miami,FL,PHYS,MED,5600.0,US Department of Health and Human Services,2016,25.788969,-80.226439,841,12,2
2016-12-10,Jacksonville,NC,HACK,MED,11000.0,US Department of Health and Human Services,2016,34.754052,-77.43024100000001,631,33,28
2016-12-08,Bloomington,IL,HACK,MED,1000.0,US Department of Health and Human Services,2016,40.484203,-88.993687,130,18,28
2016-12-07,Austin,TX,DISC,MED,6800.0,US Department of Health and Human Services,2016,30.267153000000004,-97.743061,64,52,4
2016-12-05,Princeton,NJ,HACK,MED,4277.0,US Department of Health and Human Services,2016,40.058324,-74.405661,1112,36,28
2016-12-05,Wadsworth,OH,HACK,MED,817.0,US Department of Health and Human Services,2016,41.02561,-81.72985200000001,1434,41,28
2016-12-05,Providence,RI,PHYS,MED,626.0,US Department of Health and Human Services,2016,41.823989000000005,-71.412834,1114,48,2
2016-12-02,Mount Pleasant,PA,PHYS,MED,544.0,US Department of Health and Human Services,2016,40.148961,-79.54115,896,45,2
2016-12-01,Bloomington,IL,HACK,MED,19000.0,US Department of Health and Human Services,2016,40.484203,-88.993687,130,18,28
2016-11-30,Austin,TX,HACK,MED,29969.0,US Department of Health and Human Services,2016,30.267153000000004,-97.743061,64,52,28
2016-11-30,Metairie,LA,HACK,MED,8000.0,US Department of Health and Human Services,2016,30.011859,-90.1542,839,24,28
2016-11-29,Indianapolis,IN,PHYS,MED,5500.0,US Department of Health and Human Services,2016,39.768403,-86.158068,614,19,2
2016-11-28,San Francisco,CA,DISC,MED,528.0,US Department of Health and Human Services,2016,37.77493,-122.419416,1205,5,4
2016-11-28,Kent,WA,PHYS,MED,12413.0,US Department of Health and Human Services,2016,47.380934,-122.234843,663,58,2
2016-11-28,New York,NY,PHYS,MED,913.0,US Department of Health and Human Services,2016,40.714353,-74.005973,941,39,2
2016-11-28,Bloomfield,CT,PHYS,MED,18854.0,US Department of Health and Human Services,2016,41.844167,-72.741389,129,7,2
2016-11-23,Sante Fe,NM,DISC,MED,4185.0,US Department of Health and Human Services,2016,35.686975,-105.937799,1227,37,4
2016-11-23,Wadsworth,OH,DISC,MED,730.0,US Department of Health and Human Services,2016,41.02561,-81.72985200000001,1434,41,4
2016-11-23,Springfield,MA,DISC,MED,1745.0,US Department of Health and Human Services,2016,42.101483,-72.589811,1310,25,4
2016-11-22,Tempe,AZ,HACK,MED,863.0,US Department of Health and Human Services,2016,33.419942,-111.94037900000001,1366,3,28
2016-11-22,New York,NY,DISC,MED,81122.0,US Department of Health and Human Services,2016,40.714353,-74.005973,941,39,4
2016-11-22,Chanhassen,MN,DISC,MED,1408.0,US Department of Health and Human Services,2016,44.861965000000005,-93.53231,225,29,4
2016-11-22,New York,NY,PHYS,MED,1878.0,US Department of Health and Human Services,2016,40.714353,-74.005973,941,39,2
2016-11-21,Kent,WA,DISC,MED,504.0,US Department of Health and Human Services,2016,47.380934,-122.234843,663,58,4
2016-11-21,Austin,TX,PHYS,MED,4210.0,US Department of Health and Human Services,2016,30.267153000000004,-97.743061,64,52,2
2016-11-18,Chanhassen,MN,PHYS,MED,2006.0,US Department of Health and Human Services,2016,44.861965000000005,-93.53231,225,29,2
2016-11-18,Miami,FL,DISC,MED,2800.0,US Department of Health and Human Services,2016,25.788969,-80.226439,841,12,4
2016-11-18,Indianapolis,IN,PHYS,MED,1458.0,US Department of Health and Human Services,2016,39.768403,-86.158068,614,19,2
2016-11-18,Atlanta,GA,HACK,MED,531000.0,US Department of Health and Human Services,2016,33.748995,-84.387982,59,13,28
2016-11-17,San Francisco,CA,DISC,MED,1341.0,US Department of Health and Human Services,2016,37.77493,-122.419416,1205,5,4
2016-11-17,San Francisco,CA,DISC,MED,829.0,US Department of Health and Human Services,2016,37.77493,-122.419416,1205,5,4
